time_sec,command,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26,lookahead1,lookahead2
36.811,,,,,,,,,,,,,,5.708,2.208
36.818,,,,,,0x18b,"[3, 0, 125, 5, 228, 251, 23, 0]",,,,,,,,
36.822,,,,,,0x701,[5],,,,,,,,
36.824,,0.095,-20.446,,,,,,,,,,,,
36.840,,,,,,0x20b,"[2, 0, 236, 251, 0, 0, 0, 0]",,,,,,,,
36.845,,,,,,0x20e,"[5, 32, 3, 23, 0, 0, 0, 0]",,,,,,,,
36.854,,,,,,0x70a,[5],,,,,,,,
36.857,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
36.861,,,,,,0x20b,"[2, 0, 236, 251, 0, 0, 0, 0]",,,,,,,,
36.865,,,,,,0x20a,"[2, 0, 54, 4, 0, 0, 0, 0]",,,,,,,,
36.869,,,,,,0x18e,"[5, 23, 3, 3, 0, 0, 0, 42]",,,,,,,,
36.873,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
36.878,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
36.881,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
36.885,,,,,,0x18d,"[3, 0, 124, 5, 38, 4, 139, 0]",,,,,,,,
36.888,,,,,,0x20c,"[2, 0, 236, 251, 0, 0, 0, 0]",,,,,,,,
36.891,,,,,,0x20a,"[2, 0, 54, 4, 0, 0, 0, 0]",,,,,,,,
36.894,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
36.898,,,,,,0x20b,"[2, 0, 236, 251, 0, 0, 0, 0]",,,,,,,,
36.900,,,,,,0x20c,"[2, 0, 236, 251, 0, 0, 0, 0]",,,,,,,,
36.903,,,,,,0x20a,"[2, 0, 54, 4, 0, 0, 0, 0]",,,,,,,,
36.909,,,,,,0x701,[5],,,,,,,,
36.913,,,,,,0x20e,"[5, 32, 3, 19, 0, 0, 0, 0]",,,,,,,,
36.915,,,,,,0x18e,"[5, 20, 3, 12, 0, 0, 0, 42]",,,,,,,,
36.925,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
36.928,,,,,,0x20e,"[5, 32, 3, 19, 0, 0, 0, 0]",,,,,,,,
36.930,,,,,,0x18a,"[3, 0, 131, 5, 36, 4, 70, 0]",,,,,,,,
36.946,,,,,,0x80,[],,,,,,,,
36.950,,,,,,0x20c,"[2, 0, 232, 251, 0, 0, 0, 0]",,,,,,,,
36.964,,,,,,0x18f,"[84, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
36.967,,,,,,0x20c,"[2, 0, 232, 251, 0, 0, 0, 0]",,,,,,,,
36.969,,,,,,0x20d,"[2, 0, 50, 4, 0, 0, 0, 0]",,,,,,,,
36.978,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
36.981,,,,,,0x18e,"[5, 22, 3, 15, 0, 0, 0, 42]",,,,,,,,
36.983,,,,,,0x28e,"[36, 4, 245, 251, 240, 251, 38, 4]",,,,,,,,
36.987,,,,,,0x23a,"[146, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
36.995,,,,,,0x18b,"[3, 0, 124, 5, 231, 251, 54, 0]",,,,,,,,
37.004,,,,,,0x701,[5],,,,,,,,
37.017,,,,,,0x20b,"[2, 0, 233, 251, 0, 0, 0, 0]",,,,,,,,
37.019,,,,,,0x20a,"[2, 0, 51, 4, 0, 0, 0, 0]",,,,,,,,
37.025,,,,,,0x20d,"[2, 0, 51, 4, 0, 0, 0, 0]",,,,,,,,
37.033,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.039,,,,,,0x18e,"[5, 25, 3, 10, 0, 0, 0, 42]",,,,,,,,
37.042,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.052,,,,,,0x18f,"[65, 247, 248, 236, 0, 0, 0, 0]",,,,,,,,
37.055,,,,,,0x80,[],,,,,,,,
37.063,,,,,,0x20b,"[2, 0, 233, 251, 0, 0, 0, 0]",,,,,,,,
37.066,,,,,,0x20e,"[5, 32, 3, 14, 0, 0, 0, 0]",,,,,,,,
37.075,,,,,,0x20d,"[2, 0, 51, 4, 0, 0, 0, 0]",,,,,,,,
37.077,,,,,,0x18f,"[69, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.079,,,,,,0x71f,"[5, 163, 120, 27, 0, 72, 176, 45]",,,,,,,,
37.081,,,,,,0x20e,"[5, 32, 3, 14, 0, 0, 0, 0]",,,,,,,,
37.092,,,,,,0x20e,"[5, 32, 3, 14, 0, 0, 0, 0]",,,,,,,,
37.099,,,,,,0x20d,"[2, 0, 51, 4, 0, 0, 0, 0]",,,,,,,,
37.102,,,,,,0x18f,"[97, 247, 212, 236, 0, 0, 0, 0]",,,,,,,,
37.107,,,,,,0x18e,"[5, 23, 3, 7, 0, 0, 0, 42]",,,,,,,,
37.124,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.133,,,,,,0x18b,"[3, 0, 124, 5, 222, 251, 39, 0]",,,,,,,,
37.144,,,,,,0x701,[5],,,,,,,,
37.148,,,,,,0x20b,"[2, 0, 229, 251, 0, 0, 0, 0]",,,,,,,,
37.151,,,,,,0x20c,"[2, 0, 229, 251, 0, 0, 0, 0]",,,,,,,,
37.155,,,,,,0x20d,"[2, 0, 47, 4, 0, 0, 0, 0]",,,,,,,,
37.157,,,,,,0x18a,"[3, 0, 131, 5, 31, 4, 66, 0]",,,,,,,,
37.160,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.163,,,,,,0x20b,"[2, 0, 229, 251, 0, 0, 0, 0]",,,,,,,,
37.164,,,,,,0x20a,"[2, 0, 47, 4, 0, 0, 0, 0]",,,,,,,,
37.169,,,,,,0x20e,"[5, 32, 3, 248, 255, 0, 0, 0]",,,,,,,,
37.172,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
37.176,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.182,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.185,,,,,,0x18d,"[3, 0, 125, 5, 49, 4, 123, 0]",,,,,,,,
37.188,,,,,,0x20e,"[5, 32, 3, 248, 255, 0, 0, 0]",,,,,,,,
37.191,,,,0.000,-0.763,,,,,,,,,,
37.191,,,,,,,,,,,,,,5.742,2.242
37.194,,,,,,0x20a,"[2, 0, 31, 4, 0, 0, 0, 0]",,,,,,,,
37.200,,,,,,0x20d,"[2, 0, 31, 4, 0, 0, 0, 0]",,,,,,,,
37.203,,,,,,0x70b,[5],,,,,,,,
37.205,,,,,,,,,,,,,,5.742,2.242
37.208,,,,,,0x701,[5],,,,,,,,
37.214,,0.097,-20.755,,,,,,,,,,,,
37.237,,,,,,0x20b,"[2, 0, 213, 251, 0, 0, 0, 0]",,,,,,,,
37.245,,,,,,0x20a,"[2, 0, 31, 4, 0, 0, 0, 0]",,,,,,,,
37.249,,,,,,0x18f,"[65, 247, 236, 236, 0, 0, 0, 0]",,,,,,,,
37.251,,,,,,0x18a,"[3, 0, 131, 5, 30, 4, 36, 0]",,,,,,,,
37.254,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.256,,,,,,0x28e,"[31, 4, 220, 251, 235, 251, 49, 4]",,,,,,,,
37.258,,,,,,0x23a,"[210, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.262,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.265,,,,,,0x20c,"[2, 0, 228, 251, 0, 0, 0, 0]",,,,,,,,
37.268,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.270,,,,,,0x18c,"[3, 0, 138, 5, 240, 251, 137, 0]",,,,,,,,
37.282,,,,,,0x20b,"[2, 0, 228, 251, 0, 0, 0, 0]",,,,,,,,
37.288,,,,,,0x20a,"[2, 0, 46, 4, 0, 0, 0, 0]",,,,,,,,
37.291,,,,,,0x18d,"[3, 0, 125, 5, 50, 4, 105, 0]",,,,,,,,
37.308,,,,,,0x18b,"[3, 0, 124, 5, 228, 251, 54, 0]",,,,,,,,
37.312,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.317,,,,,,0x18e,"[5, 28, 3, 9, 0, 0, 0, 42]",,,,,,,,
37.323,,,,,,0x20e,"[5, 32, 3, 12, 0, 0, 0, 0]",,,,,,,,
37.327,,,,,,0x23a,"[226, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.332,,,,,,0x20b,"[2, 0, 228, 251, 0, 0, 0, 0]",,,,,,,,
37.337,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.344,,,,,,0x20e,"[5, 32, 3, 12, 0, 0, 0, 0]",,,,,,,,
37.348,,,,,,0x70a,[5],,,,,,,,
37.358,,,,,,0x20b,"[2, 0, 228, 251, 0, 0, 0, 0]",,,,,,,,
37.361,,,,,,0x20c,"[2, 0, 228, 251, 0, 0, 0, 0]",,,,,,,,
37.365,,,,,,0x20d,"[2, 0, 46, 4, 0, 0, 0, 0]",,,,,,,,
37.375,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.381,,,,,,0x28e,"[37, 4, 228, 251, 240, 251, 50, 4]",,,,,,,,
37.386,,,,,,0x23a,"[242, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.391,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.396,,,,,,0x18d,"[3, 0, 125, 5, 59, 4, 110, 0]",,,,,,,,
37.404,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.411,,,,,,0x70e,"[5, 23, 210, 27, 0, 71, 52, 54]",,,,,,,,
37.418,,,,,,0x80,[],,,,,,,,
37.434,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
37.439,,,,,,0x58b,"[75, 4, 32, 6, 19, 0, 0, 0]",,,,,,,,
37.446,,,,,,0x701,[5],,,,,,,,
37.461,,,,,,0x18b,"[3, 0, 124, 5, 230, 251, 47, 0]",,,,,,,,
37.464,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.474,,,,,,0x18e,"[5, 31, 3, 15, 0, 0, 0, 42]",,,,,,,,
37.479,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.483,,,,,,0x23a,"[2, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.486,,,,,,0x18a,"[3, 0, 131, 5, 36, 4, 51, 0]",,,,,,,,
37.497,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.501,,,,,,0x20a,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.531,,,,,,0x20d,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.535,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.547,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.550,,,,,,0x18e,"[5, 30, 3, 16, 0, 0, 0, 42]",,,,,,,,
37.554,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.558,,,,,,0x18c,"[3, 0, 137, 5, 225, 251, 154, 0]",,,,,,,,
37.562,,,,,,0x18f,"[81, 247, 248, 236, 0, 0, 0, 0]",,,,,,,,
37.565,,,,,,0x20d,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.571,,,,,,0x70d,[5],,,,,,,,
37.574,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.581,,,,,,0x701,[5],,,,,,,,
37.593,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.606,,,,0.022,-0.803,,,,,,,,,,
37.606,,,,,,,,,,,,,,5.714,2.214
37.607,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.611,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.613,,,,,,,,,,,,,,5.714,2.214
37.615,,,,,,0x20d,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.631,,,,,,0x18e,"[5, 32, 3, 236, 255, 0, 0, 42]",,,,,,,,
37.646,,0.099,-21.074,,,,,,,,,,,,
37.653,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.657,,,,,,0x18a,"[3, 0, 131, 5, 195, 3, 24, 0]",,,,,,,,
37.660,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.663,,,,,,0x20a,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.665,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.670,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.673,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.679,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.682,,,,,,0x20c,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.686,,,,,,0x20a,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.690,,,,,,0x20e,"[5, 32, 3, 139, 255, 0, 0, 0]",,,,,,,,
37.695,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.701,,,,,,0x28e,"[195, 3, 180, 251, 225, 251, 9, 4]",,,,,,,,
37.703,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.708,,,,,,0x18b,"[3, 0, 124, 5, 169, 251, 124, 0]",,,,,,,,
37.710,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.713,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.716,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,,,
37.721,,,,,,0x20d,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.723,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.730,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,,,
37.739,,,,,,0x20b,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.742,,,,,,0x20c,"[2, 0, 132, 251, 0, 0, 0, 0]",,,,,,,,
37.746,,,,,,0x20a,"[2, 0, 206, 3, 0, 0, 0, 0]",,,,,,,,
37.749,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,,,
37.753,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
37.762,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.764,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.769,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.771,,,,,,0x18d,"[3, 0, 126, 5, 254, 3, 26, 0]",,,,,,,,
37.775,,,,,,0x701,[5],,,,,,,,
37.777,,,,,,0x18f,"[81, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.782,,,,,,0x18b,"[3, 0, 124, 5, 187, 251, 147, 0]",,,,,,,,
37.786,,,,,,0x20c,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,,,
37.792,,,,,,0x80,[],,,,,,,,
37.797,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.799,,,,,,0x20b,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,,,
37.804,,,,,,0x20a,"[2, 0, 49, 4, 0, 0, 0, 0]",,,,,,,,
37.806,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
37.808,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
37.811,,,,,,0x0,"[128, 16]",,,,,,,,
37.813,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.820,,,,,,0x28e,"[252, 3, 169, 251, 174, 251, 254, 3]",,,,,,,,
37.823,,,,,,0x70c,[5],,,,,,,,
37.826,,,,,,0x20e,"[5, 32, 3, 253, 255, 0, 0, 0]",,,,,,,,
37.829,,,,,,0x20b,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,,,
37.838,,,,,,0x20a,"[2, 0, 49, 4, 0, 0, 0, 0]",,,,,,,,
37.847,,,,,,0x18d,"[3, 0, 127, 5, 72, 4, 65, 0]",,,,,,,,
37.854,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.864,,,,,,0x18b,"[3, 0, 126, 5, 241, 251, 52, 0]",,,,,,,,
37.871,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.878,,,,,,0x28e,"[238, 3, 169, 251, 227, 251, 72, 4]",,,,,,,,
37.885,,,,,,0x23a,"[98, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.894,,,,,,0x80,[],,,,,,,,
37.900,,,,,,0x20c,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
37.906,,,,,,0x18a,"[3, 0, 132, 5, 25, 4, 26, 0]",,,,,,,,
37.911,,,,,,0x20d,"[2, 0, 35, 4, 0, 0, 0, 0]",,,,,,,,
37.918,,,,,,0x20b,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
37.925,,,,,,0x20a,"[2, 0, 35, 4, 0, 0, 0, 0]",,,,,,,,
37.938,,,,,,0x18c,"[3, 0, 138, 5, 234, 251, 147, 0]",,,,,,,,
37.950,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
37.957,,,,,,0x18e,"[5, 30, 3, 17, 0, 0, 0, 42]",,,,,,,,
37.964,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
37.971,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,,,
37.977,,,,,,0x20b,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
37.981,,,,,,0x20c,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
37.984,,,,,,0x20d,"[2, 0, 35, 4, 0, 0, 0, 0]",,,,,,,,
37.990,,,,,,0x18f,"[93, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
37.995,,,,-0.015,-0.754,,,,,,,,,,
37.995,,,,,,,,,,,,,,-0.522,-4.022
38.002,,,,,,0x70f,"[5, 49, 212, 27, 0, 49, 50, 51]",,,,,,,,
38.007,,,,,,0x20c,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
38.010,,,,,,,,,,,,,,-0.522,-4.022
38.020,,,,,,0x20e,"[5, 32, 3, 253, 255, 0, 0, 0]",,,,,,,,
38.028,,,,,,0x20e,"[5, 32, 3, 253, 255, 0, 0, 0]",,,,,,,,
38.034,,0.099,-21.394,,,,,,,,,,,,
38.038,,,,,,0x20e,"[5, 32, 3, 76, 0, 0, 0, 0]",,,,,,,,
38.046,,,,,,0x20e,"[5, 32, 3, 76, 0, 0, 0, 0]",,,,,,,,
38.053,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
38.058,,,,,,0x28e,"[25, 4, 226, 251, 234, 251, 52, 4]",,,,,,,,
38.063,,,,,,0x18a,"[3, 0, 131, 5, 17, 4, 21, 0]",,,,,,,,
38.069,,,,,,0x18f,"[76, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.081,,,,,,0x20e,"[5, 32, 3, 76, 0, 0, 0, 0]",,,,,,,,
38.087,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.105,,,,,,0x80,[],,,,,,,,
38.122,,,,,,0x20c,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,,,
38.125,,,,,,0x20d,"[2, 0, 35, 4, 0, 0, 0, 0]",,,,,,,,
38.134,,,,,,0x18d,"[3, 0, 125, 5, 30, 4, 109, 0]",,,,,,,,
38.139,,,,,,0x18f,"[76, 247, 223, 236, 0, 0, 0, 0]",,,,,,,,
38.144,,,,,,0x18e,"[5, 24, 3, 9, 0, 0, 0, 42]",,,,,,,,
38.157,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
38.162,,,,,,0x20e,"[5, 32, 3, 76, 0, 0, 0, 0]",,,,,,,,
38.165,,,,,,0x18f,"[76, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.169,,,,,,0x20c,"[2, 0, 19, 252, 0, 0, 0, 0]",,,,,,,,
38.179,,,,,,0x20e,"[5, 32, 3, 18, 0, 0, 0, 0]",,,,,,,,
38.182,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.185,,,,,,0x20b,"[2, 0, 19, 252, 0, 0, 0, 0]",,,,,,,,
38.188,,,,,,0x20e,"[5, 32, 3, 18, 0, 0, 0, 0]",,,,,,,,
38.192,,,,,,0x20a,"[2, 0, 93, 4, 0, 0, 0, 0]",,,,,,,,
38.195,,,,,,0x20e,"[5, 32, 3, 18, 0, 0, 0, 0]",,,,,,,,
38.205,,,,,,0x28e,"[29, 4, 205, 251, 245, 251, 30, 4]",,,,,,,,
38.210,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.213,,,,,,0x80,[],,,,,,,,
38.219,,,,,,0x20c,"[2, 0, 232, 251, 0, 0, 0, 0]",,,,,,,,
38.222,,,,,,0x701,[5],,,,,,,,
38.226,,,,,,0x18d,"[3, 0, 125, 5, 69, 4, 157, 0]",,,,,,,,
38.229,,,,,,0x20d,"[2, 0, 50, 4, 0, 0, 0, 0]",,,,,,,,
38.234,,,,,,0x18f,"[95, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.239,,,,,,0x20c,"[2, 0, 232, 251, 0, 0, 0, 0]",,,,,,,,
38.242,,,,,,0x20d,"[2, 0, 50, 4, 0, 0, 0, 0]",,,,,,,,
38.266,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,,,
38.270,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
38.273,,,,,,0x18a,"[3, 0, 132, 5, 36, 4, 21, 0]",,,,,,,,
38.279,,,,,,0x20e,"[5, 32, 3, 130, 255, 0, 0, 0]",,,,,,,,
38.282,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.286,,,,,,0x20d,"[2, 0, 200, 3, 0, 0, 0, 0]",,,,,,,,
38.290,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
38.292,,,,,,0x20e,"[5, 32, 3, 130, 255, 0, 0, 0]",,,,,,,,
38.294,,,,,,0x18c,"[3, 0, 139, 5, 193, 251, 154, 0]",,,,,,,,
38.297,,,,,,0x80,[],,,,,,,,
38.302,,,,,,0x18d,"[3, 0, 125, 5, 254, 3, 43, 0]",,,,,,,,
38.305,,,,,,0x20c,"[2, 0, 126, 251, 0, 0, 0, 0]",,,,,,,,
38.308,,,,,,0x20a,"[2, 0, 200, 3, 0, 0, 0, 0]",,,,,,,,
38.310,,,,,,0x18e,"[5, 37, 3, 10, 0, 0, 0, 42]",,,,,,,,
38.313,,,,,,0x28e,"[36, 4, 246, 251, 193, 251, 69, 4]",,,,,,,,
38.315,,,,,,0x70b,[5],,,,,,,,
38.319,,,,,,0x18f,"[87, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.323,,,,,,0x20e,"[5, 32, 3, 31, 0, 0, 0, 0]",,,,,,,,
38.329,,,,,,0x20c,"[2, 0, 126, 251, 0, 0, 0, 0]",,,,,,,,
38.331,,,,,,0x20d,"[2, 0, 200, 3, 0, 0, 0, 0]",,,,,,,,
38.339,,,,,,0x18a,"[3, 0, 132, 5, 15, 4, 48, 0]",,,,,,,,
38.344,,,,,,0x20e,"[5, 32, 3, 31, 0, 0, 0, 0]",,,,,,,,
38.350,,,,,,0x20d,"[2, 0, 200, 3, 0, 0, 0, 0]",,,,,,,,
38.354,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.369,,,,,,0x18c,"[3, 0, 138, 5, 165, 251, 202, 0]",,,,,,,,
38.372,,,,,,0x18e,"[5, 35, 3, 208, 255, 0, 0, 42]",,,,,,,,
38.378,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
38.382,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.387,,,,0.029,-0.824,,,,,,,,,,
38.389,,,,,,,,,,,,,,5.706,2.206
38.391,,,,,,0x20e,"[5, 32, 3, 2, 0, 0, 0, 0]",,,,,,,,
38.396,,,,,,0x20b,"[2, 0, 240, 251, 0, 0, 0, 0]",,,,,,,,
38.405,,,,,,0x20a,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,,,
38.406,,,,,,,,,,,,,,5.706,2.206
38.409,,,,,,0x18f,"[66, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
38.412,,,,,,0x20e,"[5, 32, 3, 2, 0, 0, 0, 0]",,,,,,,,
38.416,,,,,,0x20b,"[2, 0, 240, 251, 0, 0, 0, 0]",,,,,,,,
38.419,,0.105,-21.715,,,,,,,,,,,,
38.422,,,,,,0x20a,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,,,
38.425,,,,,,0x20e,"[5, 32, 3, 2, 0, 0, 0, 0]",,,,,,,,
38.431,,,,,,0x18a,"[3, 0, 133, 5, 31, 4, 18, 0]",,,,,,,,
38.435,,,,,,0x18e,"[5, 40, 3, 190, 255, 0, 0, 42]",,,,,,,,
38.442,,,,,,0x28e,"[15, 4, 152, 251, 165, 251, 239, 3]",,,,,,,,
38.450,,,,,,0x20b,"[2, 0, 220, 251, 0, 0, 0, 0]",,,,,,,,
38.453,,,,,,0x20a,"[2, 0, 39, 4, 0, 0, 0, 0]",,,,,,,,
38.465,,,,,,0x18c,"[3, 0, 140, 5, 227, 251, 80, 0]",,,,,,,,
38.470,,,,,,0x70e,"[5, 14, 214, 27, 0, 71, 52, 54]",,,,,,,,
38.473,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
38.482,,,,,,0x18d,"[3, 0, 126, 5, 12, 4, 117, 0]",,,,,,,,
38.485,,,,,,0x58b,"[75, 4, 32, 6, 19, 0, 0, 0]",,,,,,,,
38.490,,,,,,0x20a,"[2, 0, 39, 4, 0, 0, 0, 0]",,,,,,,,
38.493,,,,,,0x20d,"[2, 0, 39, 4, 0, 0, 0, 0]",,,,,,,,
38.496,,,,,,0x18b,"[3, 0, 126, 5, 203, 251, 26, 0]",,,,,,,,
38.498,,,,,,0x18e,"[5, 31, 3, 216, 255, 0, 0, 42]",,,,,,,,
38.501,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
38.503,,,,,,0x20e,"[5, 32, 3, 2, 0, 0, 0, 0]",,,,,,,,
38.516,,,,,,0x80,[],,,,,,,,
