time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
80.698,-9.352,-0.040,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.752,-10.252,,,,,,,,,,,,
80.700,,,,,,,,,,,,,,,,,,,,,0x0,"[128, 17]",,,,,,
80.703,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 130, 5, 30, 4, 10, 0]",,,,,,
80.706,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 27, 3, 254, 255, 0, 0, 41]",,,,,,
80.707,-9.352,-0.040,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.752,-10.252,,,,,,,,,,,,
80.713,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
80.716,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.718,,,,,,,,,,,,,,,,,2.950,-9.035,-0.031,0.768,,,,,,,,
80.721,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 255, 255, 0, 0, 0]",,,,,,
80.723,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 218, 251, 0, 0, 0, 0]",,,,,,
80.726,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 123, 5, 37, 4, 127, 0]",,,,,,
80.731,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
80.734,,,,,,,,,,,,,,,,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
80.746,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 176, 236, 0, 0, 0, 0]",,,,,,
80.756,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 218, 251, 0, 0, 0, 0]",,,,,,
80.760,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
80.767,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.771,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 20, 3, 15, 0, 0, 0, 41]",,,,,,
80.779,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
80.782,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 255, 255, 0, 0, 0]",,,,,,
80.788,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 218, 251, 0, 0, 0, 0]",,,,,,
80.792,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 218, 251, 0, 0, 0, 0]",,,,,,
80.797,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.802,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
80.805,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 131, 5, 28, 4, 19, 0]",,,,,,
80.807,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.812,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 206, 255, 0, 0, 0]",,,,,,
80.827,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 124, 5, 37, 4, 48, 0]",,,,,,
80.832,,,,,,,,,,,,,,,,,,,,,0x18f,"[177, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.836,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
80.839,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 124, 5, 203, 251, 10, 0]",,,,,,
80.842,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
80.855,,,,,,,,,,,,,,,,,,,,,0x28e,"[28, 4, 7, 252, 190, 251, 37, 4]",,,,,,
80.859,,,,,,,,,,,,,,,,,,,,,0x23a,"[66, 0, 0, 0, 17, 33, 0, 0]",,,,,,
80.861,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 206, 255, 0, 0, 0]",,,,,,
80.875,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 182, 251, 0, 0, 0, 0]",,,,,,
80.879,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 4, 0, 0, 0, 0]",,,,,,
80.888,,,,,,,,,,,,,,,,,,,,,0x18f,"[164, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.896,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 182, 251, 0, 0, 0, 0]",,,,,,
80.898,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 4, 0, 0, 0, 0]",,,,,,
80.905,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 132, 5, 17, 4, 66, 0]",,,,,,
80.906,,,,,,,,,,,,,,,,,,,,,0x18f,"[170, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.909,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 40, 3, 234, 255, 0, 0, 41]",,,,,,
80.918,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
80.920,,,,,,,,,,,,,,,,,,,,,0x23a,"[82, 0, 0, 0, 17, 33, 0, 0]",,,,,,
80.926,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 24, 252, 0, 0, 0, 0]",,,,,,
80.932,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 98, 4, 0, 0, 0, 0]",,,,,,
80.936,,,,,,,,,,,,,,,,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
80.940,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 125, 5, 189, 251, 18, 0]",,,,,,
80.950,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 24, 252, 0, 0, 0, 0]",,,,,,
80.961,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 98, 4, 0, 0, 0, 0]",,,,,,
80.973,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
80.980,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 36, 3, 217, 255, 0, 0, 41]",,,,,,
80.983,,,,,,,,,,,,,,,,,,,,,0x23a,"[98, 0, 0, 0, 17, 33, 0, 0]",,,,,,
80.991,,,,,,,,,,,,,,,,,,,,,0x18f,"[178, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.000,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 137, 5, 235, 251, 31, 0]",,,,,,
81.004,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,
81.007,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
81.009,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 130, 5, 41, 4, 26, 0]",,,,,,
81.011,,,,,,,,,,,,,,,,,,,,,0x70e,"[5, 200, 92, 50, 0, 71, 52, 54]",,,,,,
81.014,,,,,,,,,,,,,,,,,,,,,0x58b,"[75, 4, 32, 6, 20, 0, 0, 0]",,,,,,
81.017,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 75, 0, 0, 0, 0]",,,,,,
81.020,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
81.027,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 133, 236, 0, 0, 0, 0]",,,,,,
81.034,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 124, 5, 225, 251, 11, 0]",,,,,,
81.038,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.043,,,,,,,,,,,,,,,,,,,,,0x28e,"[41, 4, 189, 251, 235, 251, 12, 4]",,,,,,
81.053,,,,,,,,,,,,,,,,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,
81.055,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 5, 0, 0, 0, 0]",,,,,,
81.065,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 217, 251, 0, 0, 0, 0]",,,,,,
81.068,,,,,,,,,,,,,,,,,,,,,0x18f,"[193, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.072,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 145, 0, 0, 0, 0]",,,,,,
81.084,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 23, 3, 0, 0, 0, 0, 41]",,,,,,
81.091,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.100,,,,,,,,,,,,,,,,,,,,,0x18f,"[193, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.110,,,,,,,,,,,,,,,,,2.950,-9.035,-0.024,0.787,,,,,,,,
81.110,-9.035,-0.030,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.435,-9.935,,,,,,,,,,,,
81.115,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.118,-9.035,-0.030,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.435,-9.935,,,,,,,,,,,,
81.124,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 130, 5, 36, 4, 17, 0]",,,,,,
81.127,,,,,,,,,,,,,,,,,2.942,-8.719,-0.024,0.787,,,,,,,,
81.129,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,
81.133,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,
81.134,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,
81.137,,,,,,,,,,,,,,,,,,,,,0x71f,"[5, 23, 5, 50, 0, 72, 176, 45]",,,,,,
81.140,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 124, 5, 40, 4, 46, 0]",,,,,,
81.141,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 223, 251, 0, 0, 0, 0]",,,,,,
81.146,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 41, 4, 0, 0, 0, 0]",,,,,,
81.152,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.155,,,,,,,,,,,,,,,,,,,,,0x28e,"[36, 4, 231, 251, 224, 251, 40, 4]",,,,,,
81.157,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.168,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 70, 252, 0, 0, 0, 0]",,,,,,
81.172,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 145, 4, 0, 0, 0, 0]",,,,,,
81.186,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.189,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 95, 255, 0, 0, 0]",,,,,,
81.205,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 70, 252, 0, 0, 0, 0]",,,,,,
81.211,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.220,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
81.223,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.226,,,,,,,,,,,,,,,,,,,,,0x28e,"[36, 4, 231, 251, 0, 252, 40, 4]",,,,,,
81.236,,,,,,,,,,,,,,,,,,,,,0x18f,"[186, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.241,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 212, 251, 0, 0, 0, 0]",,,,,,
81.243,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 212, 251, 0, 0, 0, 0]",,,,,,
81.249,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 30, 4, 0, 0, 0, 0]",,,,,,
81.253,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
81.255,,,,,,,,,,,,,,,,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
81.259,,,,,,,,,,,,,,,,,,,,,0x18f,"[193, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.272,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.275,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 212, 251, 0, 0, 0, 0]",,,,,,
81.278,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 30, 4, 0, 0, 0, 0]",,,,,,
81.280,,,,,,,,,,,,,,,,,,,,,0x58c,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,
81.288,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.291,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 31, 3, 1, 0, 0, 0, 0]",,,,,,
81.295,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.308,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 221, 251, 0, 0, 0, 0]",,,,,,
81.313,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 221, 251, 0, 0, 0, 0]",,,,,,
81.316,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
81.319,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 73, 0, 0, 0, 0]",,,,,,
81.329,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 73, 0, 0, 0, 0]",,,,,,
81.341,,,,,,,,,,,,,,,,,,,,,0x70b,[5],,,,,,
81.349,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 126, 5, 60, 4, 23, 0]",,,,,,
81.353,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 221, 251, 0, 0, 0, 0]",,,,,,
81.364,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
81.367,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 36, 4, 0, 0, 0, 0]",,,,,,
81.377,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.384,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.391,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.393,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 17, 252, 0, 0, 0, 0]",,,,,,
81.396,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 91, 4, 0, 0, 0, 0]",,,,,,
81.407,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 29, 0, 0, 0, 0]",,,,,,
81.410,,,,,,,,,,,,,,,,,,,,,0x18f,"[193, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.415,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 17, 252, 0, 0, 0, 0]",,,,,,
81.417,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 91, 4, 0, 0, 0, 0]",,,,,,
81.420,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 131, 5, 76, 4, 22, 0]",,,,,,
81.438,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 29, 0, 0, 0, 0]",,,,,,
81.443,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 44, 3, 13, 0, 0, 0, 41]",,,,,,
81.445,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.448,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
81.468,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 124, 5, 58, 4, 113, 0]",,,,,,
81.478,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 240, 251, 0, 0, 0, 0]",,,,,,
81.496,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.499,,,,,,,,,,,,,,,,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
81.501,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,
81.515,,,,,,,,,,,,,,,,,2.942,-8.719,-0.029,0.779,,,,,,,,
81.522,-8.719,-0.037,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.119,-9.619,,,,,,,,,,,,
81.525,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.527,-8.719,-0.037,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-6.119,-9.619,,,,,,,,,,,,
81.532,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.536,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,
81.541,,,,,,,,,,,,,,,,,2.933,-8.408,-0.029,0.779,,,,,,,,
81.566,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,
81.575,,,,,,,,,,,,,,,,,,,,,0x70c,[5],,,,,,
81.578,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.581,,,,,,,,,,,,,,,,,,,,,0x28e,"[76, 4, 226, 251, 209, 251, 58, 4]",,,,,,
81.584,,,,,,,,,,,,,,,,,,,,,0x18f,"[177, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.585,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
81.590,,,,,,,,,,,,,,,,,,,,,0x18f,"[175, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.592,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 240, 251, 0, 0, 0, 0]",,,,,,
81.595,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.600,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.605,,,,,,,,,,,,,,,,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
81.609,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 244, 255, 0, 0, 0]",,,,,,
81.611,,,,,,,,,,,,,,,,,,,,,0x70d,[5],,,,,,
81.618,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 78, 0, 0, 0, 0]",,,,,,
81.624,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 240, 251, 0, 0, 0, 0]",,,,,,
81.626,,,,,,,,,,,,,,,,,,,,,0x18f,"[183, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.630,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 59, 4, 0, 0, 0, 0]",,,,,,
81.638,,,,,,,,,,,,,,,,,,,,,0x28e,"[66, 4, 229, 251, 203, 251, 52, 4]",,,,,,
81.644,,,,,,,,,,,,,,,,,,,,,0x23a,"[242, 0, 0, 0, 17, 33, 0, 0]",,,,,,
81.648,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 210, 251, 0, 0, 0, 0]",,,,,,
81.653,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 28, 4, 0, 0, 0, 0]",,,,,,
81.656,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 137, 5, 227, 251, 54, 0]",,,,,,
81.663,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 100, 255, 0, 0, 0]",,,,,,
81.664,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 210, 251, 0, 0, 0, 0]",,,,,,
81.667,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 210, 251, 0, 0, 0, 0]",,,,,,
81.669,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 28, 4, 0, 0, 0, 0]",,,,,,
81.673,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 131, 5, 63, 4, 7, 0]",,,,,,
81.678,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 100, 255, 0, 0, 0]",,,,,,
81.681,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.685,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 36, 3, 20, 0, 0, 0, 41]",,,,,,
81.691,,,,,,,,,,,,,,,,,,,,,0x28e,"[66, 4, 229, 251, 227, 251, 52, 4]",,,,,,
81.694,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 100, 255, 0, 0, 0]",,,,,,
81.696,,,,,,,,,,,,,,,,,,,,,0x23a,"[2, 0, 0, 0, 17, 33, 0, 0]",,,,,,
81.700,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
81.703,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 103, 251, 0, 0, 0, 0]",,,,,,
81.707,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 177, 3, 0, 0, 0, 0]",,,,,,
81.711,,,,,,,,,,,,,,,,,,,,,0x70f,"[5, 116, 95, 50, 0, 49, 50, 51]",,,,,,
81.714,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 103, 251, 0, 0, 0, 0]",,,,,,
81.721,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 177, 3, 0, 0, 0, 0]",,,,,,
81.726,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 136, 5, 151, 251, 160, 0]",,,,,,
81.734,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 31, 0, 0, 0, 0]",,,,,,
81.736,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
81.740,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 31, 0, 0, 0, 0]",,,,,,
81.745,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.747,,,,,,,,,,,,,,,,,,,,,0x23a,"[18, 0, 0, 0, 17, 33, 0, 0]",,,,,,
81.748,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
81.753,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 233, 255, 0, 0, 0]",,,,,,
81.762,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 103, 251, 0, 0, 0, 0]",,,,,,
81.766,,,,,,,,,,,,,,,,,,,,,0x18f,"[193, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.776,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 233, 255, 0, 0, 0]",,,,,,
81.778,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 123, 5, 64, 251, 40, 0]",,,,,,
81.785,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 103, 251, 0, 0, 0, 0]",,,,,,
81.816,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 177, 3, 0, 0, 0, 0]",,,,,,
81.818,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 233, 255, 0, 0, 0]",,,,,,
81.831,,,,,,,,,,,,,,,,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
81.839,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 233, 255, 0, 0, 0]",,,,,,
81.844,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 43, 3, 127, 255, 0, 0, 41]",,,,,,
81.846,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
81.856,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
81.866,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 136, 5, 147, 251, 178, 0]",,,,,,
81.876,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
81.880,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 202, 251, 0, 0, 0, 0]",,,,,,
81.886,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 20, 4, 0, 0, 0, 0]",,,,,,
81.890,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 28, 0, 0, 0, 0]",,,,,,
81.893,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 124, 5, 244, 3, 30, 0]",,,,,,
81.895,,,,,,,,,,,,,,,,,2.933,-8.408,0.000,0.816,,,,,,,,
81.900,-8.408,0.000,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-5.808,-9.308,,,,,,,,,,,,
81.904,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 123, 5, 207, 251, 47, 0]",,,,,,
81.909,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 28, 0, 0, 0, 0]",,,,,,
